B1Y2H6	B1Y2H6
A9BGA3	A9BGA3
C3LPT4	C3LPT4
C3LPT4	Q089E2
C3LPT4	Q48AA9
C3LPT4	A8FPP0
C3LPT4	B0TNT3
C3LPT4	B8CUX0
C3LPT4	Q0HDL5
C3LPT4	Q0HPW6
C3LPT4	B8ECL9
C3LPT4	A3CYX7
C3LPT4	A6WU05
C3LPT4	B1KM68
C3LPT4	Q2NR09
C3LPT4	B5FCB2
C3LPT4	B6ENU0
C3LPT4	C4L7X7
C3LPT4	B7VM94
C3LPT4	Q12ID6
C3LPT4	C5B718
C3LPT4	Q07267
C3LPT4	B4S1W7
C3LPT4	B7LAZ0
C3LPT4	A7FN96
C3LPT4	P0A7C4
C3LPT4	Q1C0U1
C3LPT4	B5Z184
C3LPT4	Q1CE98
C3LPT4	A8A7E3
C3LPT4	A4TRU5
C3LPT4	Q0TA20
C3LPT4	Q66FG7
C3LPT4	P0A7C2
C3LPT4	B7NFY7
C3LPT4	B1LPK8
C3LPT4	B2TX73
C3LPT4	Q1R3P3
C3LPT4	Q327V0
C3LPT4	B5FQR1
C3LPT4	B5QZ62
C3LPT4	B4TDM0
C3LPT4	B4T1T2
C3LPT4	C0Q514
C3LPT4	A8GKB4
C3LPT4	A7ZUR5
C3LPT4	B7UPK4
C3LPT4	Q15MZ2
C3LPT4	Q5QUP5
C5BE98	C5BE98
Q5WV28	Q5WV28
Q5WV28	Q5X3P0
A8MGK0	A8MGK0
Q043V9	Q043V9
Q5YTV5	Q5YTV5
Q5YTV5	F2R776
A0A0X1KHF9	A0A0X1KHF9
A6T0F1	A6T0F1
A2C4N6	A2C4N6
A2C4N6	Q46J18
A2C4N6	Q3AHX1
O28390	O28390
P51252	P51252
Q0P3M5	Q0P3M5
Q06J19	Q06J19
Q3B1H8	Q3B1H8
Q3B1H8	B3EER3
Q3B1H8	B3QYL5
P75271	P75271
P75271	P47582
B5ZAZ4	B5ZAZ4
Q1GAR5	Q1GAR5
Q1GAR5	B3WE10
Q1GAR5	Q04B52
Q3YSH8	Q3YSH8
Q3YSH8	Q5HBN0
Q3YSH8	Q5FHG7
Q3YSH8	Q2GG39
Q0C3U4	Q0C3U4
Q088T8	Q088T8
Q088T8	B8CHM9
Q088T8	Q3IJH7
Q088T8	Q47UB2
Q088T8	A8H9F1
Q088T8	A8FQ25
Q607E7	Q607E7
Q4P3U9	Q4P3U9
B3EQT0	B3EQT0
Q03VR7	Q03VR7
Q03VR7	B1N079
Q088B4	Q088B4
A9HE10	A9HE10
Q12HF1	Q12HF1
A9B518	A9B518
C5J697	C5J697
Q5YYY7	Q5YYY7
Q5YYY7	C1A0Y3
Q3IFZ6	Q3IFZ6
Q2S535	Q2S535
A7IGF4	A7IGF4
Q3SLW5	Q3SLW5
Q3LFU0	Q3LFU0
Q3LFU0	Q5KQT7
Q3LFU0	O77810
Q3LFU0	Q3LFT9
Q3LFU0	Q64391
Q3LFU0	Q5KQT6
Q3LFU0	O77809
Q3LFU0	Q4H4C3
Q3LFU0	Q5RBQ1
Q3LFU0	P00187
P20812	P20812
P20812	P24454
P20812	Q05556
P20812	Q16696
P44685	P44685
B2RKU0	B2RKU0
A0A1X9IRP7	A0A1X9IRP7
D4B4J2	D4B4J2
P48537	P48537
Q5HHH0	Q5HHH0
Q5HHH0	Q5HQQ0
P32577	P32577
P32577	P41241
A5FA69	A5FA69
P57013	P57013
P23466	P23466
Q66H62	Q66H62
Q66H62	Q5RED8
I7ZK32	I7ZK32
O06735	O06735
Q66EC9	Q66EC9
Q66EC9	A7FLY4
Q66EC9	A8G9Y3
B7L0X9	B7L0X9
B7L0X9	A9W4X1
B7L0X9	B1Z7C0
P54693	P54693
P9WP29	P9WP29
P9WP29	P9WP28
B1VDC4	B1VDC4
Q1CU72	Q1CU72
Q1CU72	B2USR7
Q1CU72	Q17WU7
Q1CU72	B6JL09
A4VN86	A4VN86
A6TT16	A6TT16
B8E2S7	B8E2S7
B8E2S7	B5YEB2
Q4L6A1	Q4L6A1
Q4L6A1	B9DP24
Q4L6A1	Q49XJ8
Q4L6A1	A7X273
Q4L6A1	A6U1L7
Q4L6A1	Q2FH42
Q4L6A1	Q2YXX3
Q4L6A1	A6QGU7
Q4L6A1	P63893
Q4L6A1	A8Z3X4
D2S9Y8	D2S9Y8
A6V1C2	A6V1C2
B8D701	B8D701
B8D701	B8D8P7
Q16DM9	Q16DM9
A5CXE9	A5CXE9
A5CXE9	A1AVU9
Q48AR8	Q48AR8
A1WWB3	A1WWB3
Q0S1N7	Q0S1N7
Q0S1N7	C0ZYN8
C0R4N2	C0R4N2
P56744	P56744
P56744	P44951
P38719	P38719
A7I6N9	A7I6N9
A7I6N9	A2SQW1
A7I6N9	B8GHN1
Q08558	Q08558
Q3U564	Q3U564
A5N1C9	A5N1C9
A5N1C9	B9E560
A9VWV8	A9VWV8
A9VWV8	B7KSC6
A5CW55	A5CW55
Q037V3	Q037V3
P57629	P57629
P57629	B8D8D0
A5K2F3	A5K2F3
A5K2F3	Q4X2S8
A5K2F3	B3L781
C5CXH7	C5CXH7
C5CXH7	A1W588
B9KFP6	B9KFP6
O27099	O27099
Q2YNG3	Q2YNG3
Q2YNG3	Q1MG27
Q1GGM0	Q1GGM0
Q1GGM0	Q3J4K2
Q1GGM0	Q167J3
Q1GGM0	Q5LS78
P76038	P76038
Q58628	Q58628
Q2FN12	Q2FN12
C0ZZC3	C0ZZC3
C0ZZC3	Q0S0M4
C0ZZC3	C1B4I7
C0ZZC3	A0QWS1
C0ZZC3	C1AN25
C0ZZC3	A4TBY0
C0ZZC3	A1UFK0
C0ZZC3	Q1B9G3
C0ZZC3	P9WIT7
A9NA67	A9NA67
B3PIL8	B3PIL8
A1WTJ3	A1WTJ3
A6Q2V6	A6Q2V6
P59575	P59575
B0K2E4	B0K2E4
B0K2E4	B0KA31
Q5QZ42	Q5QZ42
A1T8H2	A1T8H2
A1T8H2	A0QI32
A1T8H2	A1KIH4
A1T8H2	C1AN30
A1T8H2	A5U287
A1T8H2	P9WIU2
A1T8H2	P9WIU3
O58462	O58462
Q5GRJ9	Q5GRJ9
Q5GRJ9	B3CN77
Q2NK04	Q2NK04
Q2NK04	B1VAI9
Q1J055	Q1J055
Q1J055	C1CWM4
Q30NS7	Q30NS7
Q600A4	Q600A4
Q600A4	Q4A9E9
A9A079	A9A079
A4WTM7	A4WTM7
A4WTM7	A8LI68
C1KVH8	C1KVH8
C1KVH8	B8DHL7
Q01SU0	Q01SU0
B8H3X3	B8H3X3
B8H3X3	B0SX50
C5BCK3	C5BCK3
C5BCK3	B4EU60
C5BCK3	A8GAR6
C5BCK3	B1JHR4
C5BCK3	B8E544
C5BCK3	A1S6M5
C5BCK3	A0KJA0
C5BCK3	A9L185
C5BCK3	A3QEN0
C5BCK3	A7MW43
C5BCK3	B6EH68
C5BCK3	A8H532
C5BCK3	C3LM61
C5BCK3	A4Y6J4
C5BCK3	A8FUY4
C5BCK3	A1RJY8
C5BCK3	B5EXJ5
C5BCK3	A4W7B5
C5BCK3	A9MM16
C5BCK3	Q57SA8
C5BCK3	B5FKW0
C5BCK3	B5QU45
C5BCK3	B5R6V6
C5BCK3	B4T9F0
C5BCK3	Q5PFP1
C5BCK3	A6T5I7
C5BCK3	A9MWC2
C5BCK3	C0Q7Y0
C5BCK3	B5BD76
C5BCK3	B4TMD3
C5BCK3	B7L681
C5BCK3	B5Z3V1
C5BCK3	B7NJ50
C5BCK3	B7M3T7
C5BCK3	C4ZTK1
C5BCK3	Q32JK2
C5BCK3	B1XFN2
C5BCK3	Q0TKJ7
C5BCK3	Q2NV74
C5BCK3	P77756
O27180	O27180
B0R9W7	B0R9W7
B2AGY8	B2AGY8
B2AGY8	Q0KEJ5
Q1H1G9	Q1H1G9
Q1H1G9	Q2YBC0
Q1H1G9	Q3SJI1
A1SYB5	A1SYB5
P0A4Z3	P0A4Z3
P0A4Z3	A1KLN6
P0A4Z3	B2HNC7
P0A4Z3	P9WPY3
P0A4Z3	A0QI60
Q3MFQ9	Q3MFQ9
B4SW28	B4SW28
B4SW28	C0Q7R1
B4SW28	B4TZG1
B4SW28	P63604
B4SW28	B2U3Z0
B4SW28	Q325L0
B4SW28	Q0T7K0
B4SW28	A7ZID7
B4SW28	B7L543
B4SW28	P0A6E3
B4SW28	B7MPE9
B4SW28	B7M333
B4SW28	C4ZTE7
B4SW28	A7ZX38
B4SW28	A1A860
B4SW28	P0A6E2
B4SW28	B7N8U0
B4SW28	B6HZI8
B4SW28	B1LIS2
B4SW28	Q1RFF6
B4SW28	B5EWS0
B4SW28	B5FKP3
B4SW28	B4T8M7
Q634Y5	Q634Y5
Q634Y5	C3P7X7
Q634Y5	C3LKM7
Q634Y5	C1ERS1
Q634Y5	B7HB70
Q634Y5	B7HNW2
Q634Y5	A7GSL7
Q634Y5	B9IXJ3
B3QH35	B3QH35
B3QH35	A5EJC6
B3QH35	Q2IVP0
B3QH35	Q07MB1
B3QH35	Q213M1
Q665E8	Q665E8
Q665E8	B1JKF8
Q665E8	C6DIK5
Q665E8	C5BEW3
Q665E8	A9R1Y4
Q665E8	Q1CDU2
Q665E8	A4THC4
Q665E8	A8AQF2
Q665E8	B5XNE4
Q665E8	C4LAE7
Q665E8	A0KNI3
Q665E8	A4SJM5
P0AB97	P0AB97
P0AB97	P52147
P0AB97	O50595
P0AB97	P0AB96
Q29I93	Q29I93
B7M5A0	B7M5A0
B7M5A0	Q0TAW5
B7M5A0	B1IWZ4
B7M5A0	P00963
B7M5A0	B7NF60
B7M5A0	Q1R4I8
B7M5A0	C5BDG9
B7M5A0	A6TG48
B7M5A0	A1JHR0
B7M5A0	C6DJG0
B7M5A0	A7FCM9
B7M5A0	Q1CC50
B7M5A0	B4F0D5
B7M5A0	B2K7I9
B7M5A0	Q1CNU4
B7M5A0	B5EZ10
B7M5A0	Q66GH8
B7M5A0	Q57HW6
B7M5A0	B1JR29
B7M5A0	B5QVE4
B7M5A0	B4TAY6
B7M5A0	C0Q2P4
B7M5A0	A7MMW6
B7M5A0	B5BIP8
B7M5A0	A7ZTV5
B7M5A0	B4TN45
B7M5A0	B7UMK9
B7M5A0	B2TUN1
B7M5A0	P63624
B7M5A0	Q31UP3
B7M5A0	B5YY02
B7M5A0	Q329T3
B7M5A0	B7NR46
B7M5A0	Q0SYT2
B7M5A0	B7N247
Q04IJ8	Q04IJ8
Q04IJ8	P0CZ84
Q04IJ8	B5E2G2
Q04IJ8	Q5XAY8
Q04IJ8	P63626
Q04IJ8	Q1JKW9
Q04IJ8	A2RDJ5
Q04IJ8	A5U9S9
Q04IJ8	B1I8S4
Q04IJ8	P0CZ85
Q04IJ8	B5XMB7
Q04IJ8	Q5M5S6
Q04IJ8	B9DUY5
Q04IJ8	C1CMR7
Q04IJ8	A3N3D3
Q04IJ8	Q65WL7
Q04IJ8	B0BT12
Q04IJ8	C0MBY9
A2BJL6	A2BJL6
B7L6M1	B7L6M1
B7L6M1	P0AE38
B7L6M1	B5YQ34
B7L6M1	B7MVM6
B7L6M1	B7M1F9
B7L6M1	C4ZZA3
B7L6M1	B1XGK8
B7L6M1	Q0TH83
B7L6M1	P0AE37
B7L6M1	B7N583
B7L6M1	B6IBG7
B7L6M1	Q1RB46
B7L6M1	A4W9J6
B7L6M1	B7LQ45
B7L6M1	B5FJD7
B7L6M1	B4TGE1
B7L6M1	Q5PHB9
B7L6M1	A9N277
B7L6M1	B5BA71
B7L6M1	Q321N9
Q3ID31	Q3ID31
B4T3Z4	B4T3Z4
B4T3Z4	A9N278
B4T3Z4	C0Q6X9
B4T3Z4	B5BA72
B4T3Z4	B2U3D0
B4T3Z4	Q3Z295
B4T3Z4	B7USC9
B4T3Z4	B5YQ35
B4T3Z4	B7NT29
B4T3Z4	C4ZZA4
B4T3Z4	A8A0U0
B4T3Z4	A1ABS9
B4T3Z4	B1IPI2
B4T3Z4	P77581
B4T3Z4	B7N584
B4T3Z4	B6IBG8
B4T3Z4	Q1RB45
B4T3Z4	B7LQ44
B4T3Z4	B4TGE0
B4T3Z4	Q1C8B1
B4T3Z4	A7FIL6
P70704	P70704
P70704	Q29449
P32660	P32660
J4W0G2	J4W0G2
Q5XF85	Q5XF85
Q64535	Q64535
B0THN4	B0THN4
B0THN4	Q2RFX7
B0THN4	B3EA03
B0THN4	B9LZ86
B0THN4	Q39Q54
B0THN4	A5G9D6
B0THN4	B5EFI9
B0THN4	B1I6J9
B0THN4	Q3A944
B0THN4	Q24MN9
B0THN4	C0Z778
B0THN4	C4KYS5
B0THN4	Q67TB9
B0THN4	B2UZJ8
B0THN4	Q0TNC2
B0THN4	Q0SQZ3
B0THN4	A6LQH4
B0THN4	A5HY50
B0THN4	C1FQP3
B0THN4	B1IE32
B0THN4	A7G9Q7
B0THN4	A0Q2Z6
B0THN4	B8CZ12
O64629	O64629
A1VBA6	A1VBA6
A7IDY1	A7IDY1
A8XKV0	A8XKV0
O50312	O50312
O55028	O55028
O55028	Q00972
O55028	O14874
C3MIE4	C3MIE4
C3MIE4	B3PTE0
C3MIE4	Q2KB43
C3MIE4	Q1MJU4
C3MIE4	A5VPA6
C3MIE4	A6X2G7
C3MIE4	A9M9H8
Q62CH7	Q62CH7
Q62CH7	A1UVS4
Q62CH7	B1K708
Q62CH7	Q1BQE1
Q62CH7	Q3JLL8
Q62CH7	Q63KK8
Q62CH7	A4JJG5
Q62CH7	B2TCJ9
Q62CH7	A0B2F6
Q62CH7	B4EHJ1
Q62CH7	Q39A43
Q62CH7	A3MEC6
Q62CH7	A7FKL5
Q62CH7	B2K8U5
Q62CH7	Q1CFR8
Q62CH7	A4TNP1
Q62CH7	Q66D53
Q62CH7	B1JSQ9
Q62CH7	B7UJG5
Q62CH7	B5Z1R1
Q62CH7	B7NK50
Q62CH7	B1XET7
Q62CH7	Q0TKW0
Q62CH7	P17445
Q62CH7	B7N8L4
Q62CH7	B1LIJ8
Q62CH7	A4XPI6
Q62CH7	Q48CM6
Q62CH7	Q02DY9
Q62CH7	Q1IG69
Q62CH7	B7I896
Q62CH7	Q4K4K8
Q62CH7	B0VST2
Q62CH7	Q3K5H4
Q62CH7	Q4ZM62
Q62CH7	Q0T7M9
Q62CH7	B4SHW0
Q62CH7	B2FQ90
Q62CH7	B0RNV0
Q62CH7	Q4UYN4
B7VQ28	B7VQ28
O19015	O19015
O19015	Q5R7P4
O19015	P16278
P38649	P38649
P38649	P16442
B8NRX2	B8NRX2
B8NRX2	A2RAL4
B8NRX2	Q2UUD6
B8NRX2	D0VKF5
B8NRX2	Q0CTD7
B8NRX2	Q5B5S8
A1B8Z1	A1B8Z1
Q2YKB8	Q2YKB8
Q2YKB8	Q577P8
Q2YKB8	A9MBD6
Q2YKB8	C0RL26
Q18D35	Q18D35
Q39VB0	Q39VB0
B2RH08	B2RH08
Q5H5R1	Q5H5R1
Q5H5R1	B0U2A0
Q5H5R1	B2FLM4
Q5H5R1	Q4UZN8
Q5H5R1	Q2P8F3
Q5H5R1	B2SS67
Q5H5R1	Q0A5W1
Q5H5R1	Q3J9D5
Q5H5R1	Q12F39
B2UNC5	B2UNC5
Q21FY5	Q21FY5
Q5HKF3	Q5HKF3
G3F5K2	G3F5K2
B8ZRF3	B8ZRF3
B8ZRF3	B2HFV6
B8ZRF3	A0QZ47
B8ZRF3	A5U4D6
B8ZRF3	C6DPV1
B8ZRF3	P9WHT8
B8ZRF3	P9WHT9
B8ZRF3	A0PQT3
B8ZRF3	C1AQ26
B8ZRF3	A3Q193
B8ZRF3	Q1B797
B8ZRF3	A4TB64
B1IT43	B1IT43
B1IT43	Q328E0
B1IT43	B6I267
B1IT43	Q0SXB9
B1IT43	B1LQI3
B1IT43	Q3YUI0
B1IT43	Q2NW88
B1IT43	B2VCV2
B1IT43	B7LLU4
B1IT43	A8AMN8
B1IT43	Q66FC4
B1IT43	Q57GM9
B1IT43	B5R023
B1IT43	B4T2Q7
B1IT43	Q5PLG9
B1IT43	B5Y342
B1IT43	B7UPY0
B1IT43	P0A8K3
B1IT43	B5Z2G9
B1IT43	C5A1F4
B1IT43	B1XDR4
B8EMY8	B8EMY8
O54458	O54458
O54458	B4T4P3
O54458	Q1CII7
O54458	B2VK01
O54458	A9N171
O54458	A4TIN3
O54458	B7LQ85
O54458	B4TUG5
O54458	Q66A13
O54458	B1JJ39
O54458	B5XQE5
O54458	A6TAG8
O54458	Q321G0
O54458	Q0T4R2
O54458	Q2NT22
O54458	A8AH93
O54458	A7MP11
O54458	B7US42
O54458	B7MAR4
O54458	B7L6H6
O54458	B5YPZ1
O54458	C4ZYG5
O54458	A8A0P5
O54458	B7N541
O54458	B5F7E7
O54458	B1LE27
O54458	Q57PT8
O54458	A1JPI0
O54458	Q1RB92
O54458	B5FJ93
O54458	A7FHI3
O54458	B4TGI5
O54458	Q1C752
P63374	P63374
P63374	Q5M4F2
P63374	Q3K199
P63374	P63367
P63374	P0CZ36
P63374	Q5XBY7
P63374	P63373
Q3M4H5	Q3M4H5
Q2QLV9	Q2QLV9
P45107	P45107
B2IG63	B2IG63
Q1H3J3	Q1H3J3
Q30ZH1	Q30ZH1
Q131M0	Q131M0
Q131M0	B3Q7X3
Q131M0	B6JIP3
Q131M0	A4Z0I5
Q131M0	Q3SPM7
Q0IDC6	Q0IDC6
P28207	P28207
Q2FWE3	Q2FWE3
Q2FWE3	Q5HE85
Q2FWE3	P0C5D3
P43470	P43470
C0SPA0	C0SPA0
Q12X37	Q12X37
Q48LX3	Q48LX3
Q48LX3	Q4ZX02
P12043	P12043
P12043	A7Z251
P12043	Q65MS6
Q5WJ84	Q5WJ84
Q3AUU9	Q3AUU9
Q3AUU9	Q3AMJ2
Q3AUU9	A2CBX4
Q3AUU9	A5GIY3
C3L2V3	C3L2V3
C3L2V3	C1FV80
C3L2V3	A7GHA0
C3L2V3	B1KZ59
C3L2V3	A7FXD7
Q3A5Q6	Q3A5Q6
Q2FFI7	Q2FFI7
Q2FFI7	Q2G2S0
Q2FFI7	Q5HN26
Q2FFI7	Q4L7M3
Q2FFI7	Q49YV3
Q2FFI7	P12047
A7GH96	A7GH96
A7GH96	B9E4K6
A7GH96	A5N0Q0
A7GH96	C3L2U9
A7GH96	B1IL57
A7GH96	A0Q1J0
Q5P7C4	Q5P7C4
Q5P7C4	B9TAD0
A7HMJ8	A7HMJ8
Q1MRW8	Q1MRW8
P9WHN3	P9WHN3
P9WHN3	Q0S555
P9WHN3	A0QLW6
P9WHN3	A1KFH8
P9WHN3	C1AK32
P9WHN3	A4T142
P9WHN3	B8ZU80
P9WHN3	A0QQH7
P9WHN3	A1UA84
P9WHN3	Q1BEP8
Q06098	Q06098
P34275	P34275
B2KEA9	B2KEA9
Q67SL4	Q67SL4
Q4DCH3	Q4DCH3
A7HM31	A7HM31
Q38UT2	Q38UT2
Q38UT2	B3WAJ7
A6QAE9	A6QAE9
Q5NQ43	Q5NQ43
O15990	O15990
Q28S09	Q28S09
O77708	O77708
O77708	P11275
O77708	Q5RCC4
O77708	P08413
O77708	Q13554
O77708	Q5ZKI0
O77708	Q13557
O77708	Q13555
A4XKN9	A4XKN9
A4XKN9	B9MRX1
C6A187	C6A187
Q5ZIX8	Q5ZIX8
B7J6R3	B7J6R3
B7J6R3	B5EPM6
B7J6R3	Q4UTP0
B7J6R3	B0RUK2
A2SIQ3	A2SIQ3
A2SIQ3	B1Y6I6
P42236	P42236
Q5L0S8	Q5L0S8
C1AW13	C1AW13
C1AW13	C1A1Z3
P0A3L7	P0A3L7
P0A3L7	B2IQH7
P0A3L7	P0A3L8
P0A3L7	C1CEU9
P0A3L7	C1CL69
Q60575	Q60575
Q492N1	Q492N1
Q16975	Q16975
P37100	P37100
P37100	P23015
P37100	P12033
P37100	P19923
P37100	P19924
P37100	P58347
Q55848	Q55848
B5FG34	B5FG34
B5FG34	Q5E416
A0RPD2	A0RPD2
Q04YY2	Q04YY2
Q04YY2	Q04UJ2
Q115I0	Q115I0
A9AWD5	A9AWD5
A3MHE2	A3MHE2
A3MHE2	A2S925
A3MHE2	Q63WP4
Q1G1A4	Q1G1A4
P63521	P63521
P63521	P69452
P63521	P63522
Q5HZX7	Q5HZX7
O93541	O93541
O93541	P69081
O93541	O93544
O93541	O93542
O93541	O93540
O93541	O93545
O93541	P33571
O93541	P69083
O93541	P69084
O93541	P00339
O93541	Q5R5F0
O93541	O13277
O93541	O13278
O93541	P00341
O93541	P42121
O93541	Q5E9B1
O93541	P00337
O93541	P07195
O93541	Q4R5B6
O93541	P16125
O93541	A5A6N7
O93541	P00336
B9DN51	B9DN51
Q2G278	Q2G278
C1KVH1	C1KVH1
C1KVH1	A6U2A3
C1KVH1	Q2YT95
C1KVH1	Q5HFC8
C1KVH1	A6QHH7
C1KVH1	P68778
C1KVH1	A8Z2G2
C1KVH1	B8DHM4
C1KVH1	P68780
C1KVH1	P0A2X5
C1KVH1	Q4L6Y0
C1KVH1	A0AIX3
C1KVH1	Q49Y73
C1KVH1	B9E711
C1KVH1	C3L613
C1KVH1	A0RJ16
C1KVH1	C5D514
C1KVH1	B7JPZ4
C1KVH1	A4IRA1
C1KVH1	B7IIS0
C1KVH1	B7HQG7
C1KVH1	Q65GQ8
C1KVH1	A9VIN4
C1KVH1	O34443
D4GP33	D4GP33
B6EMS7	B6EMS7
B6EMS7	A7MSD7
B6EMS7	Q5E7U3
Q04EV5	Q04EV5
P0AEC4	P0AEC4
D5VQW1	D5VQW1
Q5HWN6	Q5HWN6
Q5HWN6	A8FK16
A6VI50	A6VI50
A6VI50	A4G0C7
A9BI99	A9BI99
Q2JXF5	Q2JXF5
Q2JXF5	Q2JHF7
A6U7T4	A6U7T4
A6U7T4	C3MA29
A6U7T4	Q57DW4
A6U7T4	A9MAG5
A6U7T4	C0RIC3
A6U7T4	A5VPX1
A6U7T4	P59314
A6U7T4	B3PVH2
O08319	O08319
Q54HC6	Q54HC6
Q3B426	Q3B426
Q3B426	B3ECP3
Q3B426	B3QN90
A4SQW8	A4SQW8
A4SQW8	A0KGY7
Q057N6	Q057N6
B2UYK7	B2UYK7
B2UYK7	A6M254
A5GE08	A5GE08
A5GE08	Q39XB8
A5GE08	B9LZG2
A5GE08	A1ANP7
Q608S5	Q608S5
C0QS40	C0QS40
B1KP72	B1KP72
B1KP72	A3Q9D8
B1KP72	A0L242
B1KP72	A3DA14
B1KP72	A6WTR1
B1KP72	A9L694
B1KP72	Q0HDV7
B1KP72	A1RPQ6
C5BRJ7	C5BRJ7
C5BRJ7	Q21H84
B9JSM6	B9JSM6
B9JSM6	B4RHV8
B9JSM6	B8H3W7
A0QWQ9	A0QWQ9
A0QWQ9	A4QEJ8
A0QWQ9	B8ZUK0
A0QWQ9	Q1B9H4
A0QWQ9	P9WPY1
A0QWQ9	Q5YTK8
A0QWQ9	Q0S0N2
A0QWQ9	C1B4H9
A0QWQ9	Q4JVG0
A0QWQ9	B2HNC6
Q18DY7	Q18DY7
B9DJG9	B9DJG9
B7IA68	B7IA68
B7IA68	B7GVX2
Q5KWX7	Q5KWX7
Q5F6F7	Q5F6F7
Q5F6F7	P95340
Q5F6F7	P95361
Q5F6F7	A1KVS6
Q5F6F7	P95399
A1S1K8	A1S1K8
A4VFI4	A4VFI4
A4VFI4	A4XNB9
A4VFI4	P43904
P0AB91	P0AB91
P0AB91	P0AB92
Q2S9Q5	Q2S9Q5
A2C650	A2C650
P57479	P57479
Q60A28	Q60A28
Q60A28	Q0ACQ4
O52027	O52027
Q0IHJ2	Q0IHJ2
P10950	P10950
M4DUF2	M4DUF2
Q2FSK9	Q2FSK9
Q1MEZ8	Q1MEZ8
Q1MEZ8	B8ESL2
Q1MEZ8	A3PNQ9
Q1MEZ8	Q3IYJ1
Q1MEZ8	Q1QHE6
Q1MEZ8	Q3SNT5
Q1MEZ8	Q2G933
Q1MEZ8	A5VAK5
Q1MEZ8	Q1GCK1
Q1MEZ8	B0T3Z9
Q1MEZ8	Q11D10
Q1MEZ8	A1UUF5
Q1MEZ8	B2S7X3
Q1MEZ8	Q2YPQ8
Q1MEZ8	Q1MAN9
Q1MEZ8	A6WV13
Q1MEZ8	A5VN19
Q1MEZ8	Q0BVJ1
Q1MEZ8	A7HSW4
Q1MEZ8	A9HIQ4
Q1MEZ8	Q5FUA8
Q1MEZ8	A8LPE0
A0K5U5	A0K5U5
A0K5U5	Q0BH18
A0K5U5	A3MM56
A0K5U5	A2S9Y1
A0K5U5	Q62LU3
A0K5U5	B1JY99
A0K5U5	Q1BXV5
A0K5U5	Q3JQ64
A0K5U5	A3NBU3
A0K5U5	Q63S82
A0K5U5	B2JFI8
A0K5U5	B2T5U3
A0K5U5	Q13VL4
A0L860	A0L860
A6QBY1	A6QBY1
Q5FK09	Q5FK09
Q2SSZ9	Q2SSZ9
Q135I3	Q135I3
Q135I3	Q215Y7
Q135I3	A4YWG6
A1JQW7	A1JQW7
A1JQW7	Q1R6S2
A1JQW7	C5BHG2
A1JQW7	A4WEJ1
A1JQW7	A7FE72
A1JQW7	Q1CME1
A1JQW7	B5F6A3
A1JQW7	A9MPV6
A1JQW7	Q57JQ2
A1JQW7	B5FHU2
A1JQW7	B5QZ43
A1JQW7	B5BG18
A1JQW7	P67162
A1JQW7	P67161
A1JQW7	B5XU32
A1JQW7	B7MAZ5
A1JQW7	B7NJS2
A1JQW7	Q31WX6
A1JQW7	B7LZK9
A1JQW7	Q0T0K4
A1JQW7	B1XG64
A1JQW7	Q3YXI3
A1JQW7	A8A4L4
A1JQW7	B6I430
A1JQW7	B1LF51
A1JQW7	Q2NWE5
P04960	P04960
P04960	P0C1A5
Q0W8R3	Q0W8R3
Q1W375	Q1W375
Q1W375	Q259G4
Q1W375	Q1W377
Q1W375	Q1W376
Q1W375	A0A0K9RL25
Q1W375	A0A1S4A695
Q1W375	Q1W374
Q057K3	Q057K3
B5EI63	B5EI63
B5EI63	B3EAF2
Q4FNM6	Q4FNM6
Q01NW3	Q01NW3
Q2RSB4	Q2RSB4
Q29IL2	Q29IL2
Q39617	Q39617
Q0AGF4	Q0AGF4
P48452	P48452
P48452	Q08209
P48452	P63328
P48452	P63329
P48452	P20651
P48452	P48453
A6H730	A6H730
P0AFL5	P0AFL5
P0AFL5	P0AFL4
P0AFL5	P20753
Q4IBK5	Q4IBK5
Q4A040	Q4A040
P51175	P51175
P51175	P56602
P51175	P50336
Q4X1W0	Q4X1W0
Q3BQI6	Q3BQI6
Q3BQI6	Q4UXI2
P00778	P00778
Q054P8	Q054P8
Q054P8	Q04Q92
P54885	P54885
Q1DCK9	Q1DCK9
O74524	O74524
P31660	P31660
P00777	P00777
Q4JAY3	Q4JAY3
P28063	P28063
P28063	Q3T112
P28063	Q5W416
D3RX66	D3RX66
B0BAF4	B0BAF4
Q3SHE5	Q3SHE5
P59949	P59949
P59949	P9WPG0
P59949	P9WPG1
Q1QSE9	Q1QSE9
B9LGZ1	B9LGZ1
O84340	O84340
B4R089	B4R089
B4R089	B3P5D3
B4R089	B4HZE7
Q60EY8	Q60EY8
A4H9H8	A4H9H8
A0A0H5BN57	A0A0H5BN57
Q2KAB9	Q2KAB9
B8IYM2	B8IYM2
P50339	P50339
P50339	P21842
P50339	P56435
A0A0D1DWQ2	A0A0D1DWQ2
B8FI62	B8FI62
P45616	P45616
Q4UVY5	Q4UVY5
Q4UVY5	B2FLW4
Q4UVY5	Q3BS23
Q4UVY5	B2I7J1
Q4UVY5	B0U1Z4
P58101	P58101
Q2RYU8	Q2RYU8
B8DTP8	B8DTP8
A2SLA5	A2SLA5
B1VSI6	B1VSI6
P21638	P21638
Q05599	Q05599
B0R870	B0R870
G4WJD3	G4WJD3
P28002	P28002
P28002	O81646
P28002	Q43046
P28002	Q00763
P28002	O04385
Q16QL3	Q16QL3
Q33845	Q33845
