P21215	P21215
Q1CDL5	A4WRM1
Q1CDL5	Q2G7S6
Q1CDL5	C3MIS7
Q1CDL5	B3Q000
Q1CDL5	C1ACL9
Q1CDL5	B9JAA3
Q1CDL5	Q2J307
Q1CDL5	Q0BPL4
Q1CDL5	Q21BQ2
Q1CDL5	Q28MN1
Q46AY7	Q46AY7
O24496	O24496
O24496	Q3B7M2
O24496	O35952
O24496	Q5ZI23
O24496	Q4R6C1
Q14GJ6	Q14GJ6
Q14GJ6	B0TXY0
Q14GJ6	B2SFR3
Q14GJ6	A0Q7M7
Q14GJ6	Q5NF43
Q14GJ6	A4IWV0
Q2NVG1	Q2NVG1
Q2NVG1	A8AKR2
Q2NVG1	B5FJ56
Q2NVG1	A7MI37
Q2NVG1	B5R447
Q2NVG1	B5R5L1
Q2NVG1	B7MBI8
Q2NVG1	Q5PFD6
Q2NVG1	B5Z0I6
Q2NVG1	C0Q6N0
Q2NVG1	B7NKW6
Q2NVG1	B5BDW7
Q2NVG1	B7MQ21
Q2NVG1	B7M211
Q2NVG1	B1XD76
Q2NVG1	B6HZS5
Q2NVG1	Q1RFX9
Q2NVG1	B2U350
Q2NVG1	B2VHJ7
Q2NVG1	Q325T4
Q2NVG1	Q0T802
Q2NVG1	A4W6V2
Q2NVG1	B5Y1G4
Q2NVG1	Q1CAJ7
Q2NVG1	A1JKA9
Q2NVG1	Q0WHW5
Q2NVG1	Q667M5
Q3Z9B2	Q3Z9B2
Q3Z9B2	A5FS25
P28475	P28475
P9WIB9	P9WIB9
P9WIB9	P9WIB8
Q05936	Q05936
P31039	P31039
P31039	Q09508
P31039	P31040
P31039	Q0QF01
P31039	G4V4G6
P31039	P47052
P31039	P31038
P31039	Q1RHB9
P31039	P51054
E9CXH2	E9CXH2
E9CXH2	B2WEL2
E9CXH2	A7E716
E9CXH2	D5GNC3
E9CXH2	C0NKT8
E9CXH2	F0UDD2
E9CXH2	C0S3S0
E9CXH2	A1CL29
E9CXH2	B6Q5G0
E9CXH2	Q2UBW3
E9CXH2	Q0CQC5
E9CXH2	A1D6D8
E9CXH2	Q2H1P3
E9CXH2	C9S8G0
E9CXH2	C7ZHK5
E9CXH2	F0XJH4
E9CXH2	B2B3T2
E9CXH2	A4RGA1
Q07HT2	Q07HT2
A6VX63	A6VX63
P0A9T2	P0A9T2
P0A9T2	P0A9T1
P0A9T2	P43885
P46995	P46995
D0ZRB2	D0ZRB2
P81926	P81926
P81926	P28755
P81926	Q01137
P81926	Q54TU5
P81926	A8XCP3
P81926	Q54G70
P81926	P28758
P81926	Q19VG9
P81926	J9VLJ9
P81926	O42724
P81926	P07509
P81926	P80174
P81926	P60052
P81926	P04178
P81926	P11418
P81926	P00442
P81926	P00443
P81926	P08228
P81926	P03946
P81926	P13926
P81926	Q0IIW3
P81926	P80566
P81926	O49044
P81926	P27082
P81926	O49073
P81926	Q02610
P81926	P23346
P81926	O04996
P81926	C0HK70
P81926	O65768
P81926	Q07182
P81926	P54407
P81926	Q42611
P81926	Q55GQ5
P81926	Q0DRV6
P81926	P14830
P81926	P11428
P81926	P28757
D3KVM5	D3KVM5
D3KVM5	P0AGD5
D3KVM5	P0AGD3
D3KVM5	P09213
D3KVM5	Q27740
D3KVM5	O15905
D3KVM5	P53641
D3KVM5	P09223
D3KVM5	P43312
D3KVM5	A1VXQ2
Q18006	Q18006
A7T395	A7T395
A0A4W3	A0A4W3
Q2QM00	Q2QM00
B7JBP8	B7JBP8
P94111	P94111
Q13ZK7	Q13ZK7
Q13ZK7	Q3JSR6
Q13ZK7	Q2SVN0
Q13ZK7	A0K739
Q13ZK7	Q0K9I2
Q43846	Q43846
Q1L8U8	Q1L8U8
O00506	O00506
O00506	B0LT89
A9N8R8	A9N8R8
A9N8R8	B4RYG2
A9N8R8	Q5QU21
A9N8R8	B4TQ53
A9N8R8	C5BL83
A9N8R8	P66869
A9N8R8	A7ZJA8
A9N8R8	B8E770
A9N8R8	B7LAD4
A9N8R8	B5XZD1
A9N8R8	A6V7K5
A9N8R8	A3D5J3
A9N8R8	P0A838
A9N8R8	A6T6F6
A9N8R8	Q3KFU6
A9N8R8	A6WPA4
A9N8R8	B5YQR7
A9N8R8	B0KNW8
A9N8R8	A9L532
A9N8R8	A1JRB6
A9N8R8	B7M5P1
A9N8R8	Q3IGW5
A9N8R8	A0KVX6
A9N8R8	Q66DA0
A9N8R8	P0A837
A9N8R8	Q0HJQ4
A9N8R8	B1JG57
A9N8R8	B1IY02
A9N8R8	A1RIT3
A9N8R8	B7N9W6
A9N8R8	P0A839
A9N8R8	B1LLG1
A9N8R8	Q3Z476
A9N8R8	Q2NUM2
A9N8R8	A0KJK9
A9N8R8	A7MQX5
A9N8R8	A9MJL9
A9N8R8	Q57RL3
A9N8R8	B5FNF9
A9N8R8	B5QWG8
A9N8R8	B4TBD7
A9N8R8	Q5PCM7
A9N8R8	A9MTQ2
A9N8R8	Q5WZ04
A9N8R8	Q5X7K6
A9N8R8	B7I6T2
A9N8R8	B0VSL0
A9N8R8	B0VEF2
A9N8R8	B0TZ23
A9N8R8	A7NDR1
A9N8R8	Q2A253
A9N8R8	B4RL77
A9N8R8	A0Q5H4
A9N8R8	A9M4F8
A9N8R8	A4IZC2
A9N8R8	B5EMG2
A9N8R8	A5EX54
A9N8R8	B5FC28
A9N8R8	C5BEM7
A9N8R8	A4SND2
A9N8R8	Q5E6M6
A9N8R8	B0RPQ9
A9N8R8	Q2P5E6
A9N8R8	B4ST72
A9N8R8	B2FRS3
A9N8R8	Q0A5K0
A9N8R8	Q04QS3
A9N8R8	B0SAP0
A9N8R8	C0QLM0
A9N8R8	A5VB78
A9N8R8	B8JAE0
A9N8R8	Q2IIC1
A9N8R8	Q122H7
A9N8R8	B4UDP4
A9N8R8	A3PN13
A9N8R8	Q3IZ84
A9N8R8	B9KNB3
A9N8R8	Q2N695
A9N8R8	B1YIL7
A9N8R8	C3PNF9
A9N8R8	Q1RH55
A9N8R8	A5FYZ9
A9N8R8	Q57AX2
A9N8R8	Q1D6I9
A9N8R8	Q4ULQ7
A9N8R8	C0RFH1
A9N8R8	O05966
A9N8R8	A5VSQ3
A9N8R8	B0BXJ5
A9N8R8	B0CIT0
A9N8R8	Q0KE75
A9N8R8	B2UMH5
A9N8R8	A7HT39
A9N8R8	A0RPE8
A9N8R8	A7I2F2
A9N8R8	A6SUY3
A9N8R8	A4JHJ8
A9N8R8	Q475M1
A9N8R8	A1WLG5
A9N8R8	Q2GEF1
A9N8R8	B3EFL3
A9N8R8	Q3ATR4
A9N8R8	B3EN95
A9N8R8	A1BE51
A9N8R8	Q39D96
A9N8R8	A9AFT3
A9N8R8	A3MH60
A9N8R8	A2S8U3
A9N8R8	Q62MG7
A9N8R8	B2AHC1
A9N8R8	B1JY14
A9N8R8	Q1BTW6
A9N8R8	Q13UH9
A9N8R8	Q3JVL5
A9N8R8	B4SEH6
A9N8R8	A3N693
A9N8R8	A1APQ8
A9N8R8	Q1LTZ4
A9N8R8	B8F4Q2
A9N8R8	P45101
A9N8R8	B1ZP17
A9N8R8	A9GD65
A9N8R8	A5UCR4
A9N8R8	A5UIW0
A9N8R8	B0UUF3
A9N8R8	A6VPM2
A9N8R8	B4U901
P14410	P14410
P14410	P23739
Q60B78	Q60B78
A0LHG0	A0LHG0
A0LHG0	Q2LUH7
Q5NNV1	Q5NNV1
Q1QWP0	Q1QWP0
O94762	O94762
O94762	D4ACP5
A7X2E3	A7X2E3
A7X2E3	Q2FGZ1
A7X2E3	A5ISX9
A7X2E3	P68815
A7X2E3	P68818
A7X2E3	B9DNW3
A7X2E3	A0RC02
A7X2E3	B7JHR7
A7X2E3	B7IPC9
A7X2E3	C1ENI6
A7X2E3	B7HHV4
A7X2E3	B7HL64
A7X2E3	A7GN87
A7X2E3	Q63DI3
A7X2E3	C3P5S0
A7X2E3	C3L8N9
A7X2E3	P39792
A7X2E3	Q65I68
A7X2E3	Q5WGB6
A7X2E3	A5VK09
A7X2E3	Q1WTM0
A7X2E3	B2GCY7
A7X2E3	C5D324
A7X2E3	Q1GA99
A7X2E3	Q04AM6
A7X2E3	A8YVJ3
A7X2E3	Q38X61
A7X2E3	A2RIM1
A7X2E3	A8AVU3
A7X2E3	Q00579
A7X2E3	Q04M97
A7X2E3	P0DD90
A7X2E3	B5E7B0
A7X2E3	C1CBF0
A7X2E3	P65998
A7X2E3	Q1JFM3
A7X2E3	A2RD54
A7X2E3	B8ZL82
A7X2E3	Q48S05
A7X2E3	P0A455
A7X2E3	P0DD91
A7X2E3	P0A456
A7X2E3	A4VZM0
A7X2E3	Q031I6
A7X2E3	C0MGX4
A7X2E3	A3CPY5
A7X2E3	B1MY28
A7X2E3	A4VTE3
A7X2E3	Q03YG0
A7X2E3	Q5M1K7
A7X2E3	C1CCD5
A7X2E3	C1CIN1
A7X2E3	C0M792
A7X2E3	B4U4I6
N4WW42	N4WW42
O54003	O54003
A3DL59	A3DL59
Q0ILZ4	Q0ILZ4
Q2HIJ8	Q2HIJ8
P54291	P54291
A1SSA8	A1SSA8
A1SSA8	A6VWW9
A1SSA8	Q5E5L2
A1SSA8	P51618
A1SSA8	B5FDS3
A1SSA8	B6ENI2
Q12VB0	Q12VB0
Q12VB0	Q46CB8
I6YG32	I6YG32
Q54T05	Q54T05
P83245	P83245
A7HDY3	A7HDY3
A7HDY3	Q0ABQ4
A7HDY3	Q2ILH7
A7HDY3	Q65TX7
A7HDY3	A7ZX67
A7HDY3	A5UCB8
A7HDY3	B0UU22
A7HDY3	B6EI99
A7HDY3	B1LAJ8
A7HDY3	A5ILQ1
A7HDY3	A8FSR4
A7HDY3	Q5PFS8
A7HDY3	P61715
A7HDY3	B5BDB5
A7HDY3	B1J034
A7HDY3	P66039
A7HDY3	P61714
A7HDY3	P66038
A7HDY3	B1LJG5
A7HDY3	A8GAN7
A7HDY3	A6WR47
A7HDY3	A9KYJ1
A7HDY3	Q01994
A7HDY3	Q12Q43
A7HDY3	B7GUW3
A7HDY3	A3QC62
A7HDY3	B7I251
A7HDY3	A4Y961
A7HDY3	B2I1Q0
A7HDY3	B7V7Q5
A7HDY3	B8CJN2
A7HDY3	B0VPU0
A7HDY3	Q02SM0
A7HDY3	A3MA34
A7HDY3	Q0HL88
A7HDY3	B0V9X5
A7HDY3	A5VXW0
A7HDY3	A1RHD5
A7HDY3	Q2S9R9
A7HDY3	B0KL70
A7HDY3	B2U4L8
A7HDY3	A1SUU5
A7HDY3	Q3Z4Z4
A7HDY3	Q5QVF0
A7HDY3	B5Y0X6
A7HDY3	Q21F19
A7HDY3	A6T5E8
A7HDY3	A1JNS3
A7HDY3	B2K6T3
A7HDY3	A9R2J8
A7HDY3	Q1CL92
A7HDY3	Q66DV8
A7HDY3	A7ZIG8
A7HDY3	B1JIE2
A7HDY3	C1DLH8
A7HDY3	B7MD73
A7HDY3	B5EXF8
A7HDY3	P61717
A7HDY3	B7MQD0
A7HDY3	Q57SE7
A7HDY3	B7M3Q4
A7HDY3	B5R6R8
A7HDY3	B9E7J1
A7HDY3	A0L3Z9
A7HDY3	B2VAC3
A7HDY3	Q39V66
A7HDY3	B5ELV8
A7HDY3	Q5WH07
A7HDY3	B7HNM9
A7HDY3	C1CI69
A7HDY3	A9VG51
A7HDY3	Q2LQN1
A7HDY3	A8FER2
A7HDY3	B5E854
A7HDY3	A7Z674
A7HDY3	A7FXC4
A7HDY3	B2V4J4
A7HDY3	B2TJ82
A7HDY3	A5I5U9
A7HDY3	C1FV67
A7HDY3	B9E377
A7HDY3	C6E3M5
A7HDY3	A5MZ82
A7HDY3	C5D3M9
A7HDY3	A0Q3H6
A7HDY3	A4IQG7
A7HDY3	B5YHQ1
A7HDY3	Q2FXG2
A7HDY3	A6QHU9
A7HDY3	C4Z8N0
A7HDY3	B8I3K7
A7HDY3	P61595
A7HDY3	P99141
A7HDY3	A8Z4J3
A7HDY3	A9WFR1
A7HDY3	B7GKI1
A7HDY3	B8FJ77
A7HDY3	Q04MR3
A7HDY3	C1CAI5
A7HDY3	B1I8F3
A7HDY3	C3P7P8
A7HDY3	P66040
A7HDY3	B7IWM6
A7HDY3	B2IS11
A7HDY3	C1EQY6
A7HDY3	B9LIH3
A7HDY3	A5D1C7
A7HDY3	P66041
A7HDY3	O66529
A7HDY3	B3QWR1
A7HDY3	B0ST02
A7HDY3	B0SB77
A7HDY3	P61724
A7HDY3	Q054N5
A7HDY3	P61728
A7HDY3	Q5SLF7
A7HDY3	B2UW06
A7HDY3	Q17Z25
A7HDY3	A0RQJ7
A7HDY3	A7HZG0
A7HDY3	A1VYA3
A7HDY3	Q5HW84
A7HDY3	B3EHV0
A7HDY3	B4S3W8
A7HDY3	Q1MS15
A7HDY3	Q3AUB5
A7HDY3	Q3B1F0
A7HDY3	A4SGN3
A7HDY3	B4SGD1
Q5FH15	Q5FH15
Q488Q3	Q488Q3
A5F5X3	A5F5X3
A5F5X3	B5FBH8
A5F5X3	B7VKD0
A0LI59	A0LI59
B0RV07	B0RV07
B0RV07	B4SQ79
B0RV07	B2FJ58
B0RV07	B2IA87
Q2SJS1	Q2SJS1
C4ZJM0	C4ZJM0
C4ZJM0	Q5P1Y4
B2RMI0	B2RMI0
B2RMI0	A6L8G0
B2RMI0	Q64XE8
B2RMI0	A6L3I9
P37778	P37778
P37778	P37760
P37778	Q46769
A6GW45	A6GW45
Q1D5X9	Q1D5X9
A7HYE5	A7HYE5
A7HYE5	Q28RA7
A7HYE5	B8EN54
A7HYE5	Q1QLI8
Q04740	Q04740
Q56YT0	Q56YT0
Q56YT0	Q2RBK2
Q56YT0	O80434
Q56YT0	Q0IQU1
Q56YT0	Q5N9X2
Q56YT0	Q10ND7
Q56YT0	P0DKK6
Q56YT0	B9FJH4
O89112	O89112
O89112	F1MVX2
O89112	O43813
P48241	P48241
P0CW93	P0CW93
P0CW93	E8ME30
P72640	P72640
A1R556	A1R556
A1R556	A0JUZ2
A1R556	Q5YP21
A1R556	B8ZQU5
A1R556	Q5YT43
A1R556	A5CSL0
A1R556	B2HLX8
A1R556	A0QIQ3
A1R556	B1MCZ5
A1R556	A1KM58
A1R556	A4TCN9
A1R556	P61612
A1R556	A0QVY5
A1R556	A3PYG6
A1R556	A5U672
A1R556	P9WHR7
A1R556	A1T7V4
A1R556	A4QET8
Q3ZXW0	Q3ZXW0
P0AC81	P0AC81
P0AC81	P0A1Q2
P0AC81	P0AC83
Q3IU11	Q3IU11
Q3IU11	B9LR22
Q3IU11	A9FD62
Q3IU11	B7G3Y9
Q3IU11	A8JGF7
Q3IU11	A4RW69
Q4FS63	Q4FS63
P80035	P80035
P80035	Q29458
P80035	P38571
P80035	P07098
P80035	P04634
P80035	Q5VXI9
P80035	Q3U4B4
P29183	P29183
P29183	O88354
P29183	Q64425
P29183	P00591
P29183	P17892
P29183	P54318
P29183	P54317
P29183	Q64424
E8MF13	E8MF13
P36776	P36776
P36776	Q59HJ6
P36776	O44952
Q0C8M1	Q0C8M1
B7RR92	B7RR92
Q1RIC1	Q1RIC1
Q1RIC1	A8GU85
Q1RIC1	Q4UJN0
Q1IP54	Q1IP54
B8GWR3	B8GWR3
B8GWR3	B4RBY4
P31251	P31251
P31251	P20973
P31251	P92974
Q3T1H6	Q3T1H6
Q11119	Q11119
P91133	P91133
Q4A8N4	Q4A8N4
Q050C7	Q050C7
Q5LLZ3	Q5LLZ3
Q2LXE8	Q2LXE8
Q5W915	Q5W915
Q5W915	A2YGP6
P0DRB8	P0DRB8
Q15JG7	Q15JG7
A7WWQ7	A7WWQ7
A7WWQ7	Q2FKN7
A7WWQ7	A5INR0
A7WWQ7	Q4A159
O57896	O57896
Q54G06	Q54G06
D5AKX8	D5AKX8
Q58730	Q58730
Q54CG9	Q54CG9
Q57290	Q57290
O31435	O31435
O34939	O34939
Q12222	Q12222
P32329	P32329
B4FHU1	B4FHU1
Q0WW55	Q0WW55
P39458	P39458
P39458	P73448
Q5E7E1	Q5E7E1
Q5E7E1	C3LSV6
O64903	O64903
O64903	Q01402
B0S9J3	B0S9J3
B0S9J3	Q056E8
B0S9J3	B0SJT4
B0S9J3	A6GZG2
B0S9J3	A5F9Z6
P46934	P46934
D3BMU4	D3BMU4
P74217	P74217
P23295	P23295
O28597	O28597
O28597	O58669
P29148	P29148
F4HNU6	F4HNU6
O88491	O88491
A0A455LN84	A0A455LN84
Q5HVQ6	Q5HVQ6
P15577	P15577
Q33821	Q33821
Q33821	P25000
Q2LCP7	Q2LCP7
P07706	P07706
P07706	P34854
P07706	P33510
Q37371	Q37371
P0DKY8	P0DKY8
A4WDK7	A4WDK7
A4WDK7	A7ZP69
A4WDK7	B7LAR6
A4WDK7	B7NN72
A4WDK7	B7MXT2
A4WDK7	B1X8W4
A4WDK7	A8A2B8
A4WDK7	B1IXT6
A4WDK7	P52006
A4WDK7	B6I7J4
A4WDK7	B1LLK5
A4WDK7	Q1R9G4
A4WDK7	B5EZH4
A4WDK7	Q57M59
A4WDK7	B5R268
A4WDK7	B4TBG2
A4WDK7	C0Q073
P37940	P37940
O66612	O66612
A2YA15	A2YA15
A2YA15	Q5SML4
Q680I0	Q680I0
A3PHL6	A3PHL6
A3PHL6	Q169P2
A3PHL6	Q1GIW7
A3PHL6	Q2G3J8
A3PHL6	Q2YPH2
A3PHL6	Q07GY2
P24552	P24552
P93006	P93006
Q04708	Q04708
P21790	P21790
P21790	P21792
P21790	P0DKU4
P21790	P0DQD1
P43318	P43318
Q5APK0	Q5APK0
Q5APK0	A5E1W0
Q049F3	Q049F3
Q049F3	A8YWE6
Q049F3	Q5FIV8
A1AW02	A1AW02
Q12333	Q12333
Q4WAW6	Q4WAW6
Q4WAW6	A1DA61
O85297	O85297
O85297	P0AD69
O67066	O67066
A2VDF0	A2VDF0
O19133	O19133
O19133	Q19KA1
O19133	O42153
P97874	P97874
Q0ST91	Q0ST91
D0VWY5	D0VWY5
A2SKM7	A2SKM7
A2SKM7	B2UG86
A2SKM7	Q3JXS3
A2SKM7	Q2Y8S0
A2SKM7	A3N3Y5
A2SKM7	B2T7N6
A2SKM7	Q63Z36
A2SKM7	Q13SL4
A2SKM7	Q46VZ0
A2SKM7	B3R7K5
A2SKM7	A1W2Y5
A2SKM7	A1K7T8
A2SKM7	B1Y1M1
A2SKM7	A0K2U6
A2SKM7	B4E558
A2SKM7	Q0BJQ3
A2SKM7	A2S6N7
A2SKM7	A6T1A0
A2SKM7	A4G807
A2SKM7	A1WFG0
A2SKM7	B9MBR0
A2SKM7	Q2L0C4
A2SKM7	A9IFL0
Q18KP6	Q18KP6
P0A9S6	P0A9S6
P0A9S6	P45511
P0A9S6	P0A9S5
A1BAE6	A1BAE6
A1BAE6	P0A3F3
A1BAE6	Q2G7S7
A1BAE6	B3Q9C2
A1BAE6	Q07TH8
A1BAE6	Q21BQ1
A1BAE6	B8EN59
Q63T93	Q63T93
O19889	O19889
Q15QB3	Q15QB3
Q15QB3	Q47VK0
Q15QB3	Q12K61
B1I3V7	B1I3V7
B1I3V7	A4J5D2
O60069	O60069
A7HDA1	A7HDA1
A7HDA1	B8JDH1
A7HDA1	Q2IQG7
A7HDA1	B4UGC3
Q5V2M3	Q5V2M3
Q4FLI7	Q4FLI7
Q5NY25	Q5NY25
Q5NY25	Q2KUY9
Q5NY25	B2SE01
Q5NY25	B0U106
Q5NY25	A7N9Q8
Q5NY25	A0Q4G6
Q5NY25	A1WWI7
Q5NY25	A6SX06
Q5NY25	Q3JEF2
Q5NY25	B5EMF9
Q5NY25	Q5WVE0
Q5NY25	Q5X3Z5
Q5NY25	Q5ZU96
Q5NY25	Q39UV7
Q5NY25	B5EEE6
Q5NY25	Q2LQN4
Q5NY25	B1YSK3
Q5NY25	B4ECR7
Q5NY25	Q39F07
Q5NY25	A9AHQ3
Q5NY25	Q62J82
Q5NY25	B2U9R2
Q5NY25	A1V5B3
Q5NY25	B1JUI6
Q5NY25	Q1BHL9
Q5NY25	A3NWS4
Q5NY25	A3NAZ3
Q5NY25	B2SXN5
Q5NY25	Q13X76
Q5NY25	A1AUQ6
Q5NY25	A9NAJ6
Q5NY25	A9KD63
Q5NY25	A9LZH6
Q5NY25	Q5F5J8
Q5NY25	Q1LLF7
Q5NY25	B1XY56
Q5NY25	Q46ZE6
Q5NY25	B3R1N9
Q5NY25	Q21V06
Q5NY25	B1XUR6
Q5NY25	Q12D45
Q5NY25	A1W9F0
Q5NY25	A1TNB1
Q5NY25	Q4UWS6
Q5NY25	B0RQU0
Q5NY25	Q3BR75
Q5NY25	B4SPM7
Q5NY25	Q2P5M8
Q5NY25	B2FHI7
Q5NY25	B0U4X9
P59691	P59691
P59691	Q5L6T4
P59691	Q253E2
P59691	B0B818
P9WFU3	P9WFU3
P9WFU3	Q47N75
P9WFU3	B8DU51
A4FZX1	A4FZX1
A4FZX1	A6VIK1
A4FZX1	A6URK3
B8E1C1	B8E1C1
B8E1C1	B5YDT1
O43011	O43011
O43011	P07263
O43011	Q5R4R2
O43011	Q5R5E5
O43011	E9QI36
O43011	P07178
C0R112	C0R112
B9L8Z9	B9L8Z9
B9L8Z9	Q30SH2
B9L8Z9	A8Z6P6
B9L8Z9	A7GX26
B9L8Z9	Q5HU41
B9L8Z9	B9KD44
Q5UZ90	Q5UZ90
Q5UZ90	B9LTZ9
Q2NL51	Q2NL51
Q2NL51	Q5YJC2
P28342	P28342
P28342	P57108
O81416	O81416
O81416	P05522
O81416	O49296
O81416	Q2V4L8
O81416	P22503
O81416	O80497
P26414	P26414
O52216	O52216
Q50925	Q50925
P42809	P42809
B3CUP9	B3CUP9
Q3JAW7	Q3JAW7
Q3JAW7	B8GU82
Q3JAW7	Q15NQ1
Q3JAW7	Q0VSV6
Q3JAW7	C5BIF4
P0A1E1	P0A1E1
P0A1E1	P32131
Q06GJ0	Q06GJ0
Q26997	Q26997
Q26997	P07833
Q26997	P20035
A3CWF5	A3CWF5
A3CWF5	A2ST94
Q1GHT0	Q1GHT0
Q02131	Q02131
Q02131	A2RKR8
Q02132	Q02132
A7ZGB2	A7ZGB2
A7ZGB2	A8EQW5
A7ZGB2	Q5HCM4
A7ZGB2	P64362
A7ZGB2	A8Z5H3
A7ZGB2	A5IWA0
A7ZGB2	Q03VY0
A7ZGB2	A6L6Z2
A7ZGB2	Q64RT2
A7ZGB2	B1H0E6
A7ZGB2	Q0AW41
A7ZGB2	C6E7F4
A7ZGB2	Q47AM3
A7ZGB2	Q04SA6
A7ZGB2	B0S8V2
A7ZGB2	Q050D2
A7ZGB2	P62451
A7ZGB2	A4YI34
A7ZGB2	O33774
A7ZGB2	A6GY75
A7ZGB2	A0M283
A7ZGB2	B2V9M8
A7ZGB2	B7GVJ5
A7ZGB2	B2I0P3
A7ZGB2	A3M9P1
A7ZGB2	C0QPQ6
A7ZGB2	B0TY41
A7ZGB2	Q11VM1
A7ZGB2	C0Z6P4
A7ZGB2	B8GEX3
A7ZGB2	Q2FPV1
A7ZGB2	A3CT78
A7ZGB2	B6YQ30
A7ZGB2	A8FNR4
A7ZGB2	A7H5V4
A7ZGB2	B9KEI4
A7ZGB2	Q494D6
A7ZGB2	B1L873
A7ZGB2	A5INE6
A7ZGB2	B4RU62
A7ZGB2	B7MWU3
A7ZGB2	A7FJH5
A7ZGB2	A8A1P9
A7ZGB2	Q1C9R6
A7ZGB2	B1IZ49
A7ZGB2	Q1CGW5
A7ZGB2	B6I896
A7ZGB2	Q66C54
A7ZGB2	B1LP16
A7ZGB2	B1JPW5
A7ZGB2	Q1RA48
A7ZGB2	C5BG16
A7ZGB2	Q1LT72
A7ZGB2	B5EX44
A7ZGB2	B3GZH3
A7ZGB2	C6DF71
A7ZGB2	Q57MR8
A7ZGB2	A6VQ74
A7ZGB2	B5FM46
A7ZGB2	B4T9N9
A7ZGB2	Q4QN69
A7ZGB2	Q5PDN6
A7ZGB2	C4LFI4
A7ZGB2	B4TMS0
A7ZGB2	Q5E633
A7ZGB2	P0A1R3
A7ZGB2	B6EJ93
A7ZGB2	P0A1R2
A7ZGB2	B7VGZ7
A7ZGB2	A9L4C0
A7ZGB2	A7MX10
A7ZGB2	B0TQY8
A7ZGB2	A5F289
A7ZGB2	A8H5E5
A7ZGB2	B8CR54
A7ZGB2	B5XPE2
A7ZGB2	Q0HJ99
A7ZGB2	A6TBC8
A7ZGB2	Q3Z0G0
A7ZGB2	B7MDH9
A7ZGB2	Q15RU3
A7ZGB2	P60665
A7ZGB2	B5YU81
A7ZGB2	B7NQG5
A7ZGB2	Q2RGW2
A7ZGB2	B6YWA9
A7ZGB2	B8GW15
A7ZGB2	B7GL45
A7ZGB2	B1LUA2
A7ZGB2	B2JHX9
A7ZGB2	B2SZ59
A7ZGB2	P58799
A7ZGB2	Q2YQY8
A7ZGB2	B1ZAD6
A7ZGB2	Q57AH3
A7ZGB2	A9M9R9
A7ZGB2	B0CJI6
A7ZGB2	B1YRW1
A7ZGB2	Q0BIW4
A7ZGB2	B0UHR5
A7ZGB2	A3MPU4
A7ZGB2	A2S754
A7ZGB2	A1V8H5
A7ZGB2	Q1BS31
A7ZGB2	A3NE93
A7ZGB2	A5U2W1
A7ZGB2	Q1B7H0
A7ZGB2	C1ATY7
A7ZGB2	Q5YYP3
A7ZGB2	A6WC96
A7ZGB2	A0QHH6
A7ZGB2	B1MBX3
A7ZGB2	C1ANM7
A7ZGB2	B8ZRB4
A7ZGB2	A3Q125
A7ZGB2	A1UHK2
A7ZGB2	B8DUB2
A7ZGB2	A1A1I5
A7ZGB2	B3DRT8
A7ZGB2	Q47QS3
A7ZGB2	Q2J8L3
A7ZGB2	C3PHA6
A7ZGB2	A8LX55
A7ZGB2	A1WW05
A7ZGB2	B3QQ00
A7ZGB2	B3EEF2
A7ZGB2	A1BHP6
A7ZGB2	B3QSI0
A7ZGB2	B4SFM7
A7ZGB2	Q2RNA7
A7ZGB2	B5EDR4
A7ZGB2	B2GBR5
A7ZGB2	Q67KI0
A7ZGB2	A1SL56
A7ZGB2	Q3ZY29
A7ZGB2	Q3Z7F5
A7ZGB2	Q0ICA6
A7ZGB2	Q3ALF6
A7ZGB2	A6TKT6
A7ZGB2	B1ZX57
A7ZGB2	B2UX20
A7ZGB2	C5D7N8
A7ZGB2	A9BE47
A7ZGB2	Q5FA23
A7ZGB2	A9M2Q5
A7ZGB2	Q2S295
A7ZGB2	A3PBF2
A7ZGB2	A2C0N7
A7ZGB2	A8G3E4
A7ZGB2	A2BV90
A7ZGB2	Q31CA5
A7ZGB2	A2BPR2
A7ZGB2	Q46GY9
A7ZGB2	A1R5S1
A7ZGB2	A0JVK5
A7ZGB2	B8H6U2
A7ZGB2	B2GGU9
A7ZGB2	Q57854
A7ZGB2	B2A6X0
A7ZGB2	A6UUZ9
A7ZGB2	O31139
A7ZGB2	Q4JW52
A7ZGB2	P62454
A7ZGB2	A9A8U1
A7ZGB2	A6VHY8
A7ZGB2	A5CZ73
A7ZGB2	B1I556
A7ZGB2	A8AAK3
A7ZGB2	O29439
A7ZGB2	A2RKR7
A7ZGB2	Q02133
A7ZGB2	P62453
A7ZGB2	A5UY52
A7ZGB2	A9B5I5
A7ZGB2	Q1IX39
A7ZGB2	Q4UU45
A7ZGB2	B0RSL9
A7ZGB2	Q3BUF2
A7ZGB2	Q2P3J8
A7ZGB2	Q5H0K6
A7ZGB2	B2I5X6
A7ZGB2	B0U3A8
A7ZGB2	Q21U91
A7ZGB2	B9MDW3
A7ZGB2	A2SE09
A7ZGB2	A1WR24
A7ZGB2	A0LCF3
A7ZGB2	Q0AEU1
A7ZGB2	Q0W358
A7ZGB2	B9M0M0
A7ZGB2	A3DJF7
A7ZGB2	Q39YP2
A7ZGB2	P60715
A7ZGB2	A5E8E5
A7ZGB2	Q11CK7
A7ZGB2	Q2J340
