Q0QFQ1	Q0QFQ1
C5B0U5	D7A989
C5B0U5	B9J8R4
C5B0U5	B9JLT5
C5B0U5	A9CHR3
C5B0U5	A7MFX8
C5B0U5	A4VQH9
A7WX68	A7WX68
A7WX68	D2N3G7
A7WX68	Q2G1N3
A7WX68	A5INY7
A7WX68	Q2YUU0
A7WX68	D0K799
A7WX68	Q44004
A7WX68	O05393
A7WX68	Q54CN7
A7WX68	P63871
A7WX68	P63872
A7WX68	Q5HRP1
A7WX68	P0ABK6
A7WX68	P57171
A7WX68	P0A1E4
A7WX68	O34476
A7WX68	P71128
A7WX68	P50867
A7WX68	P0A535
A7WX68	P9WP53
A7WX68	P29848
A7WX68	Q1KLZ1
A7WX68	Q43153
A7WX68	O67507
A7WX68	O81155
A7WX68	Q00834
A7WX68	O23733
A7WX68	O23735
A7WX68	Q43725
A7WX68	P31300
A7WX68	Q43317
A7WX68	P32260
A7WX68	P47999
P9WPW2	P9WPW2
P9WPW2	P63651
P9WPW2	P23673
P9WPW2	P44874
P9WPW2	P42316
P9WPW2	B0RVK3
P9WPW2	P0C7I8
P9WPW2	P56007
P9WPW2	P0A101
P9WPW2	Q59091
P24261	P24261
P08066	P08066
P73821	P73821
P73821	O29445
P73821	P35136
P73821	O27051
P73821	P0A545
D4B4P1	D4B4P1
A0A250YGJ5	A0A250YGJ5
Q5IS55	Q5IS55
Q54RQ1	Q54RQ1
P81527	P81527
Q10213	Q10213
Q4FCZ5	Q4FCZ5
Q4FCZ5	P0CS77
Q4FCZ5	Q0TWJ7
Q4FCZ5	A4QXX4
Q4FCZ5	Q2GYV9
Q4FCZ5	A3LUB9
Q4FCZ5	Q336M2
Q4FCZ5	Q1EBK0
Q4FCZ5	A1D624
Q4FCZ5	A1CL96
Q4FCZ5	Q4WYR6
Q4FCZ5	A2QU77
Q4FCZ5	Q2UC58
Q4FCZ5	Q0CQK1
P39007	P39007
P39007	Q54NM9
P39007	F1PJP5
P39007	P46978
P39007	Q5RCE2
P39007	E2RG47
O65201	O65201
O65201	O64894
C1D023	C1D023
C1D023	B2GJ30
C1D023	B7J9K5
C1D023	A9BJX6
C1D023	A5CU72
C1D023	B1W3W2
C1D023	O86785
C1D023	C5BZZ8
C1D023	Q5SII1
C1D023	B3E694
C1D023	C6E2U2
C1D023	A1AR95
C1D023	B9M2U0
C1D023	Q39UG1
C1D023	Q3A5V3
A5KE01	A5KE01
A5KE01	A0A509ALD0
Q59Q79	Q59Q79
B2SHB9	B2SHB9
B2SHB9	B0TYB0
B2SHB9	Q14IP6
P84650	P84650
P84650	O69768
P84650	Q38M35
P04749	P04749
P61801	P61801
P61801	P61800
P61801	P61802
A5U5T4	A5U5T4
A5U5T4	B2HN75
A5U5T4	P9WQ06
A5U5T4	P9WQ07
A5U5T4	A0PPE4
A5U5T4	A1KLT2
H3ZPL1	H3ZPL1
Q29JP8	Q29JP8
Q29JP8	B4JBN5
Q29JP8	B4KFW6
Q29JP8	B4Q4M7
Q29JP8	B4LQT7
Q29JP8	B3MK83
Q29JP8	B3N5J3
Q29JP8	Q17A75
Q29JP8	B0W429
Q4IN00	Q4IN00
Q4IN00	P0C1J5
O60052	O60052
Q60340	Q60340
P27726	P27726
P27726	P17729
P27726	P34920
P27726	O34425
P27726	Q2U0J7
P27726	P58072
P27726	P22513
P27726	Q27890
P27726	O83816
P27726	Q59800
P27726	P00362
P27726	Q4MQ58
P27726	P00361
P27726	Q48335
P27726	P0DB18
P27726	P52987
P27726	Q59906
P27726	Q5HHP5
P27726	P0A036
P27726	P99136
P27726	P0A037
P27726	P34917
P27726	P34919
P27726	P24753
P27726	P0A9B3
P27726	B7LQ20
P27726	P44304
P27726	P34923
P27726	P0A1P1
P27726	P24748
P27726	P58559
P27726	O09452
P27726	P32636
P27726	P0C8Z1
P27726	P24751
P27726	P07487
P27726	O44104
P27726	O44105
P27726	O43026
P27726	P0A1P0
P27726	P55071
P27726	P0A9B5
P27726	Q12552
P27726	P0A9B2
P27726	Q00301
P27726	P78958
P27726	Q01597
P27726	P29497
P27726	Q00640
P27726	P28844
P27726	P19089
P27726	P26517
P27726	P34921
P27726	Q5E924
P27726	O57479
P27726	Q09054
P27726	P00355
P27726	P54118
P27726	P17730
P27726	Q0J8A4
P27726	A2YQT7
P27726	Q43247
P27726	P12858
P27726	P25856
P27726	P09315
P27726	P19866
P27726	P09043
P27726	P99067
P27726	Q5HF86
P27726	P51009
P27726	P12859
P27726	P0CE13
P27726	P64179
P27726	A0QWW2
P27726	P09316
P27726	O52631
P27726	O67161
P27726	P75358
P27726	P47543
P27726	P54226
P27726	O59841
P27726	P00360
P27726	P00358
P27726	P84998
P27726	P17819
P27726	P0C6C2
P27726	Q5E7R0
P27726	B5F9T4
P27726	A1SVN9
P27726	A1AFB1
P27726	Q1CB62
P27726	Q0TDS9
P27726	Q1CEY2
P27726	B1IT76
P27726	P0A9B6
P27726	B6I761
P27726	B1LDD2
P27726	C5BAU7
P27726	A4WE72
P27726	B7LPD5
P27726	Q5QVL6
P27726	A6TDT2
P27726	B4EUH7
P27726	B5F5J5
P27726	A9MRF0
P27726	Q57K44
P27726	B5QXJ7
P27726	B5RE31
P27726	B4THF4
P27726	B4TV39
P27726	B8E5U5
P27726	Q087Q7
P27726	A0KGD2
P27726	A3QAX7
P27726	A8H0M9
P27726	A0L0K7
P27726	A8APE1
P27726	Q0HRM3
P27726	Q47XD5
P27726	A1RN69
P27726	B7UHW9
P27726	Q32BY7
P27726	B7LYU4
P27726	Q0T0X3
P27726	C5A0J7
P27726	C4L9J3
P27726	B1XEL0
P27726	A8A467
P27726	A1JPR1
P27726	Q27652
P27726	P26521
P27726	P32637
P27726	Q5RAB4
P27726	Q39769
P27726	P17878
P27726	Q41595
P27726	P00357
P27726	P46406
P27726	P04406
P27726	P04797
P27726	P51640
P27726	Q4KYY3
P27726	Q28259
P27726	P17244
P27726	Q5R2J2
P27726	P25861
P27726	Q2KJE5
P27726	P32809
P27726	O14556
P27726	Q64467
P27726	P32810
P27726	P04970
P27726	P17331
P27726	O42259
P27726	P53429
P27726	P49433
P27726	P34916
Q18FQ4	Q18FQ4
Q18FQ4	Q5UXU0
P0DXE8	P0DXE8
P65401	P65401
P65401	P65399
P65401	P65398
P65401	P30749
P65401	P9WJR3
P65401	P9WJR2
P65401	Q53091
P65401	O67928
P65401	Q171H3
P65401	B5FXU9
Q2FVY4	Q2FVY4
Q2FVY4	A5IV51
Q2FVY4	Q2YYS7
Q2FVY4	A6QJA9
Q2FVY4	P65405
Q2FVY4	A8Z367
Q3S2U6	Q3S2U6
Q3S2U6	Q0C8L6
Q5A1A0	Q5A1A0
P54199	P54199
A7FM69	A7FM69
A7FM69	B2U292
A7FM69	B2K4E3
A7FM69	Q326E8
A7FM69	Q1CMN0
A7FM69	Q32K05
A7FM69	Q66EK8
A7FM69	Q3Z5S2
A7FM69	B1JK84
A7FM69	Q4QLG1
A7FM69	A3MY87
A7FM69	A5UCX1
A7FM69	A5UIQ9
A7FM69	P45062
A7FM69	Q2NVV4
A7FM69	B7UID7
A7FM69	Q5E2P7
A7FM69	B7MAL0
A7FM69	B6ELH8
A7FM69	B7MNU6
A7FM69	B7M130
A7FM69	B1XC64
A7FM69	A9MQC5
A7FM69	B4RWY2
A7FM69	A7ZW39
A7FM69	Q57TD3
A7FM69	Q0TLQ2
A7FM69	A6T4N0
A7FM69	B5RH61
A7FM69	B7N7W0
A7FM69	Q5PDC3
A7FM69	B6HZ64
A7FM69	B4F114
A7FM69	A9MZL6
A7FM69	B1LG24
A7FM69	Q15Q14
A7FM69	C0Q5I3
A7FM69	Q1RGA8
A7FM69	B5BLB9
A7FM69	A4W6J0
A7FM69	B4TXH5
A7FM69	A8G9S4
A7FM69	B7VJ00
A7FM69	A7MWL2
A7FM69	C3LQU9
A7FM69	A9KES2
A7FM69	Q1QVG4
A7FM69	Q5X1S3
A7FM69	Q313Q6
A7FM69	B8IZT8
A7FM69	B4U9Q9
A7FM69	A8Z6N6
A7FM69	A7GWQ7
A7FM69	A0RQL9
A7FM69	A7I3M7
A7FM69	A8FKM0
A7FM69	A1VYF0
A7FM69	B1ZU32
A7FM69	A8EW04
A7FM69	A9BUK3
A7FM69	B3R6W2
A7FM69	B9MFR5
A7FM69	A9I4U2
A7FM69	B2SYX9
A7FM69	Q21SW6
A7FM69	A2SCY2
A7FM69	A4G8U1
A7FM69	A1VST9
A7FM69	B1XT06
A7FM69	A6T2G1
A7FM69	Q12EL8
A7FM69	B1YSS1
A7FM69	A0K483
A7FM69	B4E6J5
A7FM69	Q0BIK4
A7FM69	C5CNF1
A7FM69	A9AJ19
A7FM69	A1WRK8
A7FM69	A3MR60
A7FM69	A1V0S1
A7FM69	A3NZL8
A7FM69	Q3JND5
A7FM69	A3NDW7
A7FM69	Q63QJ4
A7FM69	Q2SZI6
A7FM69	A4JB91
A7FM69	Q0HE80
A7FM69	Q0HZR9
A7FM69	A1REZ3
A7FM69	Q65RY3
A7FM69	B8E695
A7FM69	Q3IG01
A7FM69	A6WIC8
A7FM69	A9KY26
A7FM69	Q07WI2
A7FM69	A1SU16
A7FM69	A3QIM4
A7FM69	A0L1P5
A7FM69	Q47AA1
A7FM69	Q2NZB6
A7FM69	A1U3G1
A7FM69	Q1GYZ8
A7FM69	Q3SMH6
A7FM69	Q5P6Z3
A7FM69	Q0AJD8
A7FM69	Q2Y635
A7FM69	Q4UQW8
A7FM69	Q3BXF4
A7FM69	B7IAW6
A7FM69	B9KEZ5
A7FM69	B3DVW4
A7FM69	Q0A6J9
A7FM69	B8GMM6
A7FM69	Q31I62
A7FM69	B9KH29
A7FM69	Q4K6J0
A7FM69	B3PCM3
A7FM69	C3KCS7
A7FM69	A5W8Q3
A7FM69	C1DQ96
A7FM69	Q3K741
A7FM69	B1J3K9
A7FM69	Q4ZNY7
A7FM69	Q5F6L4
A7FM69	C1D5M0
A7FM69	A5CXA6
A7FM69	A9M2H7
A7FM69	A1KVL7
A7FM69	Q1Q851
A7FM69	C0R4W3
A7FM69	Q5GRZ3
A7FM69	Q493Q4
A7FM69	B3CVD3
A7FM69	B2ISQ5
A7FM69	P0CB59
A7FM69	Q04MC4
A7FM69	B5E6Z5
A7FM69	B1I956
A7FM69	A8ZXW6
A7FM69	A5EY06
A7FM69	Q5NHK4
A7FM69	B0TZ73
A7FM69	A7NDX5
A7FM69	Q2A1Z8
A7FM69	B2SDR9
A7FM69	Q317T2
A7FM69	A3PFJ8
A7FM69	Q5L520
A7FM69	B3ER47
A7FM69	B8D7C2
A7FM69	B8D917
A7FM69	B8J8E5
A7FM69	Q0SNK7
A7FM69	Q44776
A7FM69	B5RRC2
A7FM69	Q2LR51
A7FM69	O66465
A7FM69	B1GZI2
A7FM69	B5EBP8
A7FM69	C6DZK3
A7FM69	B3E3Y5
A7FM69	P59436
A7FM69	Q2S531
A7FM69	Q5YYY2
A7FM69	A1UTC8
A7FM69	A9IWA8
A7FM69	A4XI01
A7FM69	B9MQ98
A7FM69	C1A8A7
A7FM69	A1SL83
A7FM69	Q2G998
A7FM69	A0AKD7
A7FM69	C1KWZ0
A7FM69	A1A2F2
A7FM69	B8DSU2
A7FM69	B3DQM8
A7FM69	B6IRG5
A7FM69	Q2RVU1
A7FM69	A3PHS2
A7FM69	Q3J4M8
A7FM69	A4WQD0
A7FM69	B9KNJ3
A7FM69	A0LTM0
A7FM69	Q2IYL1
A7FM69	A7IGE9
A7FM69	Q07PT6
A7FM69	Q133W8
A7FM69	A1AZK6
A7FM69	B3QFN4
A7FM69	B6JCF5
A7FM69	B8IMW7
A7FM69	Q5FUJ8
A7FM69	A6QCC3
A7FM69	O25235
A7FM69	B5ELC6
A7FM69	A6VB88
A7FM69	Q5WFG7
A7FM69	Q636B3
A7FM69	Q5L0X8
A7FM69	A4IM06
A7FM69	B7GGI5
A7FM69	C3P683
A7FM69	B7JK01
A7FM69	B7IUS3
A7FM69	C1EPS7
A7FM69	B7HM34
A7FM69	A7GRN9
A7FM69	B9IVZ0
A7FM69	P56834
A7FM69	A5VDC9
A7FM69	B8FT59
A7FM69	Q3AAE3
A7FM69	B1Z8W9
A7FM69	B7KU72
A7FM69	B1LXZ8
A7FM69	A8GP69
A7FM69	C3PP35
A7FM69	A8F278
A7FM69	A8GSX5
A7FM69	A5GX19
A7FM69	Q0I604
A7FM69	A6WZQ3
A7FM69	Q2YM68
A7FM69	A5D148
A7FM69	B1I4C7
A7FM69	Q55986
A7FM69	Q2RK82
A7FM69	B7JVF4
A7FM69	B7KDB2
A7FM69	A1KKJ9
A7FM69	A4TBF2
A7FM69	B8ZQP7
A7FM69	O69555
A7FM69	B2HGR9
A7FM69	A3Q1M1
A7FM69	A1UI57
A7FM69	Q1B6W8
A7FM69	A5U4I3
A7FM69	P9WMW6
A7FM69	A1TAX1
A7FM69	C5CDR2
A7FM69	B0B8Y3
A7FM69	Q3MDP5
A7FM69	B0RIJ0
A7FM69	A5CS54
A7FM69	B0S986
A7FM69	Q04V92
A7FM69	Q04Y84
A7FM69	B0SRS0
A7FM69	Q0TP97
A7FM69	C3PHF9
A7FM69	B1VHC7
A7FM69	A4QFM6
A7FM69	Q4JW98
A7FM69	A6Q1R7
A7FM69	Q1MPC2
A7FM69	C6BYG9
A7FM69	Q2K6B8
A7FM69	Q1ME30
A7FM69	B5ZWJ7
A7FM69	C3MEN2
A7FM69	A6UB88
A7FM69	Q57C75
A7FM69	A5VRI0
A7FM69	B9JY57
A7FM69	P64256
A7FM69	A6H198
A7FM69	A5FIY0
A7FM69	B4SHE7
A7FM69	B3EIL1
A7FM69	B3EQC1
A7FM69	A1BJY1
A7FM69	A4SH05
A7FM69	Q04ES8
A7FM69	Q03W33
A7FM69	B1MXV8
A7FM69	Q2JT76
A7FM69	Q2FHQ5
A7FM69	Q2FZ93
A7FM69	A5IS68
A7FM69	Q2YXE0
A7FM69	Q5HGP9
A7FM69	A6QG82
A7FM69	B9DPR2
A7FM69	Q5HQ10
A7FM69	Q4L5N3
A7FM69	Q49WW4
A7FM69	Q03J12
A7FM69	Q5M2U9
A7FM69	B1XNS2
A7FM69	Q5N2C7
A7FM69	B0K8K4
A7FM69	B2G6K3
A7FM69	B2GB76
A7FM69	Q1GAT7
A7FM69	Q1WT98
A7FM69	Q67Q50
A7FM69	A4X9R8
A7FM69	B0TGB7
A7FM69	A6LTS6
A7FM69	A5IKI6
A7FM69	A7HK75
A7FM69	B9LKJ6
A7FM69	Q03EY0
A7FM69	Q039R9
A7FM69	Q38XN0
A7FM69	C1CW54
A7FM69	B9E0W0
A7FM69	A0JV91
A7FM69	A1R5F5
A7FM69	A9WRE1
A7FM69	P56833
A7FM69	O34753
A7FM69	O07668
A7FM69	Q3K391
A7FM69	C0MGW1
A7FM69	A4VX68
A7FM69	B4U4K1
A7FM69	Q1JAG8
A7FM69	Q1JKM0
A7FM69	Q1J5G1
A7FM69	A2RD43
A7FM69	Q48RZ3
B5DF07	B5DF07
P96574	P96574
A8XYX2	A8XYX2
A8XYX2	Q5R981
Q50773	Q50773
Q50773	Q58262
O52703	O52703
P50183	P50183
O29525	O29525
O29525	Q2FSV9
P91247	P91247
A9BJK2	A9BJK2
B7IFR8	B7IFR8
B7IFR8	A6LBU3
B7IFR8	B1L8R5
B7IFR8	A8F7F8
Q58094	Q58094
Q58094	A6VKQ4
Q3UFY8	Q3UFY8
Q3UFY8	Q2KI45
Q3UFY8	A4IHS0
Q562C4	Q562C4
O61660	O61660
P33225	P33225
P33225	P58360
P33225	O87948
P33225	P46923
P33225	P44798
P33225	P45004
Q54YE2	Q54YE2
B0KTG9	B0KTG9
P36406	P36406
P46959	P46959
P46959	P0CS09
Q46C16	Q46C16
Q46C16	O29345
Q46C16	A7I4I0
Q46C16	Q12W53
Q46C16	A6VJ39
Q46C16	A4FZ98
Q46C16	A9A6P5
Q46C16	Q47LX2
Q46C16	C1AH35
Q46C16	B2HEN2
Q46C16	Q1BCE8
Q46C16	A5U7T5
Q46C16	P9WP80
Q46C16	P9WP81
Q46C16	A0PRG8
Q5CHB0	Q5CHB0
Q06475	Q06475
O04147	O04147
Q04661	Q04661
A0A384K4T0	A0A384K4T0
Q4L976	Q4L976
Q4L976	P37294
Q4L976	O07333
Q4L976	P37269
O85042	O85042
Q39547	Q39547
A0A509AKL0	A0A509AKL0
P27158	P27158
Q3Y416	Q3Y416
P32807	P32807
Q55276	Q55276
F1QXM5	F1QXM5
F1QXM5	P0AEQ0
F1QXM5	O29853
O45962	O45962
A1SLS0	A1SLS0
A1SLS0	Q4JV11
A1SLS0	A8L6C6
A1SLS0	C0ZXT2
A1SLS0	A8M684
A1SLS0	C1AG17
A1SLS0	A0QJ41
A1SLS0	A4TE84
A1SLS0	A3PXW3
A1SLS0	A1UEF9
A1SLS0	A5U6Q7
A1SLS0	P9WH01
A1SLS0	A0PQ70
A1SLS0	A1T759
B8J731	B8J731
B8J731	Q2IJL8
B8J731	A7HB50
P60834	P60834
P60834	P60833
O27655	O27655
P42814	P42814
Q62191	Q62191
Q62191	Q1ACD7
Q62191	Q1ACD8
Q62191	Q5D7J1
Q62191	Q2YEM9
Q62191	Q3ZEE5
Q62191	Q0PF16
Q62191	Q2YEN0
Q62191	Q58DK8
Q62191	Q5SZ99
Q62191	Q5NCC9
Q62191	K7N6K2
Q62191	Q5D7I1
Q62191	Q5C8U1
Q62191	Q1ACD5
Q62191	Q5BN31
Q62191	Q5D7I6
Q62191	Q5D7H7
Q62191	B1H278
Q62191	Q5D7I3
Q62191	Q587N7
Q54WS5	Q54WS5
P28363	P28363
P27625	P27625
P91759	P91759
P43636	P43636
P43636	Q59LF2
Q4KHY5	Q4KHY5
Q4KHY5	Q02R18
Q4KHY5	A6V1P7
Q4KHY5	B0KGQ9
Q4KHY5	B1J479
Q4KHY5	O52195
P0DN22	P0DN22
P37112	P37112
P0C1B3	P0C1B3
P0C1B3	P0C1B4
P0C1B3	Q02906
P0C1B3	P30292
O76284	O76284
O76284	O77020
O76284	O77021
O76284	O77012
O76284	O76265
O76284	O77013
O76284	O76262
O76284	O77014
O76284	O77016
O76284	O76459
O76284	O18420
O76284	O76260
O76284	O76264
O76284	P81641
O76284	P54215
O76284	P83833
O76284	P49274
O76284	H2N0D4
O76284	P83053
O76284	P0DUB6
O76284	P0DTE8
O76284	P19961
O76284	P56634
O76284	O97396
P9WMK9	P9WMK9
P56527	P56527
Q5HIC3	Q5HIC3
Q5HIC3	A6QEK4
Q5HIC3	P63550
Q5HIC3	Q5HLQ6
Q5HIC3	Q49ZR6
A9MS91	A9MS91
A9MS91	A8GIG8
A9MS91	P59292
A9MS91	A7FFE9
A9MS91	Q1CFC4
A9MS91	Q667G9
A9MS91	O66143
A9MS91	P59099
A9MS91	P0A6C7
A9MS91	P0A6C6
A9MS91	B4F2F5
A9MS91	B0KP70
A9MS91	P0A100
A9MS91	P61919
A9MS91	Q4ZZU5
A9MS91	C1DJG1
A9MS91	A4XP61
A9MS91	B7V594
A9MS91	P22567
A9MS91	Q4K434
A9MS91	A6VDY0
A9MS91	P59294
A9MS91	B7VJZ6
A9MS91	B5FAS8
A9MS91	A3N062
A9MS91	B3GXD3
A9MS91	B0BNY0
A9MS91	A6VMR4
G7JFU5	G7JFU5
G7JFU5	O49046
G7JFU5	P46637
G7JFU5	B8AU84
P19976	P19976
P19976	P29036
P19976	P29390
P19976	Q41709
F4I4K7	F4I4K7
F4I4K7	P92949
F4I4K7	Q3KTM0
P40099	P40099
O30511	O30511
O51581	O51581
O51581	Q27464
O51581	P37986
O51581	P77809
O51581	P57405
O51581	O68282
O51581	P21907
O51581	P56110
O51581	O54537
O51581	A0QP90
O51581	P48848
O51581	P54547
O51581	O84188
O51581	O14137
O51581	P12646
O51581	O55044
O51581	P11413
O51581	Q29492
O51581	P05370
O51581	P0A587
O51581	P41764
O51581	Q43839
O51581	P11410
O51581	Q42919
P56091	P56091
Q5R8E3	Q5R8E3
Q5R8E3	P17439
Q5R8E3	G5ECR8
B9MNP4	B9MNP4
B9MNP4	Q2G0L1
B9MNP4	A5IQC0
B9MNP4	Q2YS98
B9MNP4	A6QEL9
B9MNP4	A8YZR4
B9MNP4	Q5HRI1
B9MNP4	Q49VB3
B9MNP4	B9E8N6
B9MNP4	Q39R36
B9MNP4	C6E7E6
B9MNP4	A5CXA1
B9MNP4	Q47IT5
B9MNP4	Q5P229
B9MNP4	A1K4Q9
B9MNP4	Q0AA39
B9MNP4	A3P7W3
B9MNP4	Q3JKA4
B9MNP4	Q63JF5
B9MNP4	Q2T7N4
B9MNP4	A0AYZ1
B9MNP4	A4G1X0
B9MNP4	Q3SKF2
B9MNP4	B1K3S8
B9MNP4	A6SUS5
B9MNP4	Q393P5
B9MNP4	Q1BLY8
B9MNP4	Q1GZD6
B9MNP4	Q3J9J7
B9MNP4	B1Z1G3
B9MNP4	Q0BAL7
B9MNP4	A9ANA1
B9MNP4	A3MBD3
B9MNP4	A1UYQ5
B9MNP4	Q2YCH6
B9MNP4	Q65ML7
B9MNP4	Q2KZ16
B9MNP4	A4SZK2
B9MNP4	A5EXB0
B9MNP4	B7ICT4
B9MNP4	Q2LUP0
B9MNP4	A0L8I1
B9MNP4	A8ZUJ6
B9MNP4	C5CEC0
B9MNP4	A1VAN0
B9MNP4	B8J1Q5
B9MNP4	Q1MPD2
B9MNP4	C6C0U6
Q07093	Q07093
Q07093	P33402
Q07093	Q4ZHS0
P55239	P55239
A7FNX4	A7FNX4
A7FNX4	Q1C1E0
A7FNX4	A4TQV1
A7FNX4	B1JHX8
A7FNX4	A8GKU9
A7FNX4	B2VJR7
A7FNX4	B7LSE2
A7FNX4	B2U4G1
A7FNX4	Q32AV4
A7FNX4	Q0SZN3
A7FNX4	Q3YW94
A7FNX4	A8AQY2
A7FNX4	A7ZSW4
A7FNX4	B7UKY8
A7FNX4	B7MDR6
A7FNX4	B7L4W3
A7FNX4	B7NMJ6
A7FNX4	B7N1M3
A7FNX4	B7M2J4
A7FNX4	B1X776
A7FNX4	Q0TC28
A7FNX4	A4WFL4
A7FNX4	A6TF50
A7FNX4	B5R396
A7FNX4	B5R7H8
A7FNX4	B4T869
A7FNX4	B4SVN4
A1JSN7	A1JSN7
A1JSN7	P80077
A1JSN7	Q05509
A1JSN7	Q24SG9
A1JSN7	Q5V466
Q58392	Q58392
A0RI38	A0RI38
A0RI38	Q635P7
A0RI38	A9VFD5
A0RI38	Q1ISH2
A0RI38	A5G9J7
A0RI38	Q3A2J8
A0RI38	B5ED21
A0RI38	A1ALC1
A0RI38	B9LZ20
A0RI38	C6E6Z4
A0RI38	O58433
A0RI38	Q57586
A0RI38	B5YGA0
A0RI38	B4UIU8
A0RI38	Q2IH96
A0RI38	A9R2Z5
A0RI38	A6T656
A0RI38	A1JP09
A0RI38	A4TPM9
A0RI38	B1JIK3
A0RI38	A7MKX3
A0RI38	A7Z3X0
A0RI38	A8FCG5
A0RI38	B8FRM1
A0RI38	B2V8N9
A0RI38	C0QUC0
A0RI38	A8F7V1
A0RI38	Q57896
A0RI38	A9BHC5
A0RI38	A8F3A3
A0RI38	B7IFW5
A0RI38	B1LC23
A0RI38	A7HN79
A0RI38	Q3ZZT1
A0RI38	Q3Z937
A0RI38	A7NFR2
A0RI38	A5UQK6
A0RI38	A9WGQ8
A0RI38	Q5L1E6
A0RI38	A9AYL1
A0RI38	Q606P2
A0RI38	Q5HZE4
A0RI38	Q0VFN1
A0RI38	Q4FZP2
A0RI38	A9UQ62
A0RI38	A7RF00
A0RI38	A9JRE2
A0RI38	Q16I17
A0RI38	B4PNE2
A0RI38	B3P538
A0RI38	Q2UIM3
A0RI38	A1CGN9
A0RI38	Q0CFY3
A0RI38	Q0AYV4
A0RI38	B5VTQ8
A0RI38	C7GXT0
A0RI38	C5DU12
A0RI38	B6K4Q2
A0RI38	A3LN21
A0RI38	B0SFD6
A0RI38	A6ULQ4
A0RI38	A5DUX4
A0RI38	C5M614
A0RI38	C4YJ78
A0RI38	B9WAG5
A0RI38	A1U3J9
A0RI38	B2FKI7
A0RI38	Q0AA70
A0RI38	Q4UTB3
A0RI38	Q0VPK6
A0RI38	A6RHT9
A0RI38	B0D0U4
A0RI38	O60185
A0RI38	Q2GM68
A0RI38	B2AML6
A0RI38	P0CN41
A0RI38	B8PBR2
A0RI38	Q30P36
A0RI38	B1ZL76
A0RI38	B9KQ55
A0RI38	Q2VZP8
A0RI38	Q2SE63
A0RI38	Q2RXI0
A0RI38	Q053E2
A0RI38	O27900
A0RI38	Q5N076
A0RI38	Q31LP7
A0RI38	A5FUV7
A0RI38	B8IEX1
A0RI38	Q5SJE2
A0RI38	B8GRR4
A0RI38	Q113K5
A0RI38	Q3AWF5
A0RI38	Q3AMB7
A0RI38	C5PBM5
A0RI38	A6LE92
A0RI38	Q67MP0
A0RI38	B8M7D2
A0RI38	B6QRG1
A0RI38	B8C6V3
A0RI38	Q4D6B2
A0RI38	D0A8W2
A0RI38	B8FLU0
A0RI38	O29877
A0RI38	B8ES44
A0RI38	A6R364
A0RI38	C5JGS0
A0RI38	D7TCD0
A0RI38	B2SIW1
A0RI38	Q5H060
A0RI38	Q48FM6
A0RI38	A4VLZ8
A0RI38	B7V9J7
A0RI38	Q1IDA4
A0RI38	Q4K8M6
A0RI38	A5W7G2
A0RI38	B0KTX5
O83873	O83873
O83401	O83401
O83401	P11880
O83401	P57315
O83401	O69556
O83401	P9WJL1
O83401	P9WJL0
O83401	Q44777
Q0IHH1	Q0IHH1
B7UXX6	B7UXX6
B7UXX6	C1DRG4
B7UXX6	A6VA16
B7UXX6	Q3KH16
B7UXX6	B1JD82
B7UXX6	A4VNB4
B7UXX6	A4W6T9
B7UXX6	B8GPP4
B7UXX6	A7MI22
B7UXX6	B5F8V6
B7UXX6	A9MPG5
B7UXX6	B5FJ42
B7UXX6	B4SV24
B7UXX6	Q5PD80
B7UXX6	A9N0U7
B7UXX6	C0Q6L7
B7UXX6	B5BAQ2
B7UXX6	A1JP53
B7UXX6	A7FFJ4
B7UXX6	A8GIB4
B7UXX6	Q1CAK9
B7UXX6	A9R371
B7UXX6	B7MBH6
B7UXX6	A4TL66
B7UXX6	B7LHA4
B7UXX6	B1JQI5
B7UXX6	B5Z0H4
B7UXX6	B7MP55
B7UXX6	C6DDF6
B7UXX6	B7M1Z9
B7UXX6	C4ZRT7
B7UXX6	C4K3K4
B7UXX6	B2U338
B7UXX6	A7ZWE2
B7UXX6	Q325U6
B7UXX6	A1A7N8
B7UXX6	Q0T815
B7UXX6	Q0TLD7
B7UXX6	B1IQE6
B7UXX6	P16659
B7UXX6	A6T4Z7
B7UXX6	Q1RFZ4
B7UXX6	C5B780
B7UXX6	Q606K3
B7UXX6	Q02VZ7
B7UXX6	Q5P7T1
B7UXX6	A1K976
B7UXX6	C5CXW9
B7UXX6	B1XYW5
B7UXX6	A1TTD0
B7UXX6	A1VK86
B7UXX6	A9N9Z2
B7UXX6	A9KGU5
B7UXX6	Q14GJ0
B7UXX6	B0TXX4
B7UXX6	A7NB07
B7UXX6	A0Q7N3
B7UXX6	Q5NF37
B7UXX6	A4IWT9
B7UXX6	B3R894
B7UXX6	Q1LIQ4
B7UXX6	Q46X21
B7UXX6	Q0AGN2
B7UXX6	A1SZR1
B7UXX6	B8IZD1
B7UXX6	Q1LSM8
B7UXX6	Q2KVA0
B7UXX6	A1S4R2
B7UXX6	A6WQB8
B7UXX6	A9KVR8
B7UXX6	A3QG64
B7UXX6	A0KV13
B7UXX6	B1KNR3
B7UXX6	Q4QMG5
B7UXX6	B8F7C2
B7UXX6	A5UDZ4
B7UXX6	A3N3C6
B7UXX6	B3GZ82
B7UXX6	A6VKR5
B7UXX6	B0UWK9
B7UXX6	Q1H497
B7UXX6	A4SJ23
